TransactionID,TransactionDate,CustomerID,ProductID,SalesChannel,ProductCategory,ProductName,DiscountRate,UnitPrice,UnitCost,Quantity,SalesAmount,CostAmount,Profit
211558,2025-07-10,C00123,P021,Online,Accessories,Phone Case,0.0,35.0,12.0,1,35.0,12.0,23.0
211559,2025-05-05,C01131,P021,In‑Store,Accessories,Phone Case,0.0,35.0,12.0,3,105.0,36.0,69.0
211560,2025-09-16,C00214,P005,Online,Phones,Smartphone X,0.05,1140.0,820.0,1,1140.0,820.0,320.0
211561,2025-01-27,C00027,P018,In‑Store,Accessories,Mechanical Keyboard,0.0,150.0,85.0,2,300.0,170.0,130.0
211562,2025-09-19,C00218,P025,In‑Store,Gaming,Game Console,0.0,650.0,480.0,2,1300.0,960.0,340.0
211563,2025-05-22,C00724,P014,In‑Store,Audio,Noise Cancelling Headphones,0.0,350.0,220.0,1,350.0,220.0,130.0
211564,2025-02-15,C00169,P011,In‑Store,TVs,4K LED TV 65,0.0,1300.0,950.0,1,1300.0,950.0,350.0
211565,2025-03-27,C00618,P014,In‑Store,Audio,Noise Cancelling Headphones,0.0,350.0,220.0,1,350.0,220.0,130.0
211566,2025-06-20,C00945,P024,Online,Networking,Mesh Wi‑Fi 2‑Pack,0.15,323.0,260.0,1,323.0,260.0,63.0
211567,2025-09-28,C00916,P008,Online,Tablets,Tablet 11,0.0,750.0,520.0,1,750.0,520.0,230.0
211568,2025-01-22,C00711,P024,Online,Networking,Mesh Wi‑Fi 2‑Pack,0.0,380.0,260.0,1,380.0,260.0,120.0
211569,2025-12-26,C00099,P020,Online,Accessories,Wireless Charger,0.0,60.0,32.0,1,60.0,32.0,28.0
211570,2025-04-22,C01181,P006,In‑Store,Phones,Smartphone Mini,0.0,900.0,620.0,1,900.0,620.0,280.0
211571,2025-07-16,C00942,P010,Online,TVs,4K LED TV 55,0.0,900.0,650.0,1,900.0,650.0,250.0
211572,2025-11-30,C00869,P020,Online,Accessories,Wireless Charger,0.0,60.0,32.0,2,120.0,64.0,56.0
211573,2025-06-26,C00930,P020,In‑Store,Accessories,Wireless Charger,0.0,60.0,32.0,1,60.0,32.0,28.0
211574,2025-07-26,C00519,P005,Online,Phones,Smartphone X,0.2,960.0,820.0,1,960.0,820.0,140.0
211575,2025-03-09,C01143,P023,Online,Networking,Wi‑Fi Router AX,0.0,220.0,145.0,1,220.0,145.0,75.0
211576,2025-08-01,C00256,P019,In‑Store,Accessories,USB-C Hub,0.0,55.0,28.0,2,110.0,56.0,54.0
211577,2025-10-08,C00319,P019,Online,Accessories,USB-C Hub,0.05,52.25,28.0,6,313.5,168.0,145.5
211578,2025-10-09,C00021,P023,Online,Networking,Wi‑Fi Router AX,0.05,209.0,145.0,1,209.0,145.0,64.0
211579,2025-08-27,C01200,P019,In‑Store,Accessories,USB-C Hub,0.0,55.0,28.0,3,165.0,84.0,81.0
211580,2025-04-08,C00328,P019,Online,Accessories,USB-C Hub,0.0,55.0,28.0,6,330.0,168.0,162.0
211581,2025-09-21,C01079,P024,In‑Store,Networking,Mesh Wi‑Fi 2‑Pack,0.1,342.0,260.0,1,342.0,260.0,82.0
211582,2025-03-03,C00923,P007,Online,Phones,Smartphone Ultra,0.0,1450.0,980.0,2,2900.0,1960.0,940.0
211583,2025-05-05,C00777,P008,Online,Tablets,Tablet 11,0.15,637.5,520.0,1,637.5,520.0,117.5
211584,2025-12-08,C00773,P019,In‑Store,Accessories,USB-C Hub,0.0,55.0,28.0,4,220.0,112.0,108.0
211585,2025-08-02,C00829,P024,Online,Networking,Mesh Wi‑Fi 2‑Pack,0.05,361.0,260.0,2,722.0,520.0,202.0
211586,2025-03-01,C00415,P015,Online,Audio,Bluetooth Speaker,0.0,180.0,110.0,3,540.0,330.0,210.0
211587,2025-03-03,C01198,P019,Online,Accessories,USB-C Hub,0.0,55.0,28.0,1,55.0,28.0,27.0
211588,2025-07-08,C01051,P022,Online,Accessories,HDMI Cable,0.05,23.75,8.0,2,47.5,16.0,31.5
211589,2025-02-21,C00629,P005,Online,Phones,Smartphone X,0.2,960.0,820.0,1,960.0,820.0,140.0
211590,2025-09-30,C00203,P017,In‑Store,Accessories,Wireless Mouse,0.0,40.0,18.0,1,40.0,18.0,22.0
211591,2025-09-24,C00859,P015,Online,Audio,Bluetooth Speaker,0.0,180.0,110.0,3,540.0,330.0,210.0
211592,2025-05-25,C00957,P009,Online,Tablets,Tablet Pro 13,0.05,1045.0,770.0,1,1045.0,770.0,275.0
211593,2025-10-17,C00936,P012,Online,TVs,4K OLED TV 55,0.0,1600.0,1200.0,1,1600.0,1200.0,400.0
211594,2025-08-03,C00296,P013,Online,TVs,4K OLED TV 65,0.1,2160.0,1800.0,2,4320.0,3600.0,720.0
211595,2025-04-07,C00925,P009,In‑Store,Tablets,Tablet Pro 13,0.1,990.0,770.0,1,990.0,770.0,220.0
211596,2025-04-29,C00852,P006,In‑Store,Phones,Smartphone Mini,0.05,855.0,620.0,1,855.0,620.0,235.0
211597,2025-12-28,C00179,P001,Online,Computers,Laptop Pro 14,0.0,1800.0,1350.0,1,1800.0,1350.0,450.0
211598,2025-02-26,C00158,P006,Online,Phones,Smartphone Mini,0.0,900.0,620.0,1,900.0,620.0,280.0
211599,2025-08-06,C00769,P010,Online,TVs,4K LED TV 55,0.0,900.0,650.0,1,900.0,650.0,250.0
211600,2025-11-15,C00632,P006,Online,Phones,Smartphone Mini,0.0,900.0,620.0,1,900.0,620.0,280.0
211601,2025-04-10,C00929,P025,Online,Gaming,Game Console,0.0,650.0,480.0,1,650.0,480.0,170.0
211602,2025-03-02,C00826,P013,In‑Store,TVs,4K OLED TV 65,0.0,2400.0,1800.0,2,4800.0,3600.0,1200.0
211603,2025-09-05,C01151,P011,Online,TVs,4K LED TV 65,0.0,1300.0,950.0,1,1300.0,950.0,350.0
211604,2025-02-14,C00490,P002,Online,Computers,Laptop Air 13,0.1,1260.0,1050.0,1,1260.0,1050.0,210.0
211605,2025-06-16,C01141,P018,In‑Store,Accessories,Mechanical Keyboard,0.05,142.5,85.0,1,142.5,85.0,57.5
211606,2025-01-28,C00963,P017,Online,Accessories,Wireless Mouse,0.0,40.0,18.0,5,200.0,90.0,110.0
211607,2025-03-20,C00289,P004,Online,Computers,2-in-1 Convertible 13,0.05,1187.5,950.0,1,1187.5,950.0,237.5
211608,2025-05-07,C00855,P006,Online,Phones,Smartphone Mini,0.0,900.0,620.0,1,900.0,620.0,280.0
211609,2025-11-21,C01013,P020,Online,Accessories,Wireless Charger,0.0,60.0,32.0,4,240.0,128.0,112.0
211610,2025-04-17,C00419,P023,In‑Store,Networking,Wi‑Fi Router AX,0.05,209.0,145.0,3,627.0,435.0,192.0
211611,2025-12-13,C00967,P024,In‑Store,Networking,Mesh Wi‑Fi 2‑Pack,0.0,380.0,260.0,1,380.0,260.0,120.0
211612,2025-03-30,C00366,P026,Online,Gaming,Controller,0.05,76.0,45.0,1,76.0,45.0,31.0
211613,2025-11-03,C00838,P025,Online,Gaming,Game Console,0.05,617.5,480.0,2,1235.0,960.0,275.0
211614,2025-10-31,C00765,P001,Online,Computers,Laptop Pro 14,0.15,1530.0,1350.0,1,1530.0,1350.0,180.0
211615,2025-06-23,C00288,P008,In‑Store,Tablets,Tablet 11,0.0,750.0,520.0,1,750.0,520.0,230.0
211616,2025-08-22,C00233,P009,Online,Tablets,Tablet Pro 13,0.0,1100.0,770.0,1,1100.0,770.0,330.0
211617,2025-04-29,C00392,P023,In‑Store,Networking,Wi‑Fi Router AX,0.05,209.0,145.0,1,209.0,145.0,64.0
211618,2025-07-22,C00802,P026,Online,Gaming,Controller,0.1,72.0,45.0,3,216.0,135.0,81.0
211619,2025-03-19,C00943,P017,Online,Accessories,Wireless Mouse,0.0,40.0,18.0,5,200.0,90.0,110.0
211620,2025-07-27,C00231,P005,Online,Phones,Smartphone X,0.0,1200.0,820.0,1,1200.0,820.0,380.0
211621,2025-05-29,C00939,P007,Online,Phones,Smartphone Ultra,0.0,1450.0,980.0,1,1450.0,980.0,470.0
211622,2025-04-29,C00483,P011,In‑Store,TVs,4K LED TV 65,0.1,1170.0,950.0,2,2340.0,1900.0,440.0
211623,2025-08-13,C00756,P014,Online,Audio,Noise Cancelling Headphones,0.0,350.0,220.0,1,350.0,220.0,130.0
211624,2025-03-28,C00016,P015,Online,Audio,Bluetooth Speaker,0.0,180.0,110.0,1,180.0,110.0,70.0
211625,2025-07-16,C00370,P006,Online,Phones,Smartphone Mini,0.0,900.0,620.0,1,900.0,620.0,280.0
211626,2025-09-13,C00353,P012,Online,TVs,4K OLED TV 55,0.1,1440.0,1200.0,1,1440.0,1200.0,240.0
211627,2025-03-10,C00053,P014,Online,Audio,Noise Cancelling Headphones,0.0,350.0,220.0,1,350.0,220.0,130.0
211628,2025-01-27,C00680,P009,In‑Store,Tablets,Tablet Pro 13,0.0,1100.0,770.0,1,1100.0,770.0,330.0
211629,2025-09-12,C00165,P002,Online,Computers,Laptop Air 13,0.0,1400.0,1050.0,1,1400.0,1050.0,350.0
211630,2025-02-02,C01031,P012,Online,TVs,4K OLED TV 55,0.1,1440.0,1200.0,1,1440.0,1200.0,240.0
211631,2025-07-27,C01197,P011,Online,TVs,4K LED TV 65,0.1,1170.0,950.0,1,1170.0,950.0,220.0
211632,2025-05-10,C01197,P005,In‑Store,Phones,Smartphone X,0.0,1200.0,820.0,1,1200.0,820.0,380.0
211633,2025-11-11,C01077,P005,Online,Phones,Smartphone X,0.1,1080.0,820.0,2,2160.0,1640.0,520.0
211634,2025-04-26,C00714,P010,In‑Store,TVs,4K LED TV 55,0.1,810.0,650.0,2,1620.0,1300.0,320.0
211635,2025-08-23,C00569,P003,Online,Computers,Gaming Desktop,0.1,1980.0,1650.0,2,3960.0,3300.0,660.0
211636,2025-10-08,C00461,P013,Online,TVs,4K OLED TV 65,0.0,2400.0,1800.0,1,2400.0,1800.0,600.0
211637,2025-04-03,C01160,P022,Online,Accessories,HDMI Cable,0.15,21.25,8.0,4,85.0,32.0,53.0
211638,2025-02-22,C00491,P023,In‑Store,Networking,Wi‑Fi Router AX,0.0,220.0,145.0,2,440.0,290.0,150.0
211639,2025-09-26,C00598,P002,Online,Computers,Laptop Air 13,0.05,1330.0,1050.0,1,1330.0,1050.0,280.0
211640,2025-08-14,C00394,P022,In‑Store,Accessories,HDMI Cable,0.0,25.0,8.0,5,125.0,40.0,85.0
211641,2025-11-09,C00213,P017,Online,Accessories,Wireless Mouse,0.15,34.0,18.0,3,102.0,54.0,48.0
211642,2025-06-18,C00690,P002,In‑Store,Computers,Laptop Air 13,0.0,1400.0,1050.0,1,1400.0,1050.0,350.0
211643,2025-12-13,C00167,P004,In‑Store,Computers,2-in-1 Convertible 13,0.1,1125.0,950.0,1,1125.0,950.0,175.0
211644,2025-08-25,C01037,P004,Online,Computers,2-in-1 Convertible 13,0.0,1250.0,950.0,1,1250.0,950.0,300.0
211645,2025-08-22,C00181,P013,In‑Store,TVs,4K OLED TV 65,0.15,2040.0,1800.0,1,2040.0,1800.0,240.0
211646,2025-10-09,C00593,P020,Online,Accessories,Wireless Charger,0.0,60.0,32.0,5,300.0,160.0,140.0
211647,2025-02-19,C00483,P023,Online,Networking,Wi‑Fi Router AX,0.0,220.0,145.0,1,220.0,145.0,75.0
211648,2025-10-31,C01130,P024,Online,Networking,Mesh Wi‑Fi 2‑Pack,0.05,361.0,260.0,1,361.0,260.0,101.0
211649,2025-01-02,C00691,P018,In‑Store,Accessories,Mechanical Keyboard,0.05,142.5,85.0,1,142.5,85.0,57.5
211650,2025-10-14,C00330,P012,In‑Store,TVs,4K OLED TV 55,0.0,1600.0,1200.0,2,3200.0,2400.0,800.0
211651,2025-01-15,C01053,P014,Online,Audio,Noise Cancelling Headphones,0.0,350.0,220.0,3,1050.0,660.0,390.0
211652,2025-04-17,C00162,P012,In‑Store,TVs,4K OLED TV 55,0.05,1520.0,1200.0,1,1520.0,1200.0,320.0
211653,2025-02-02,C00246,P015,In‑Store,Audio,Bluetooth Speaker,0.1,162.0,110.0,1,162.0,110.0,52.0
211654,2025-09-13,C00709,P024,In‑Store,Networking,Mesh Wi‑Fi 2‑Pack,0.0,380.0,260.0,1,380.0,260.0,120.0
211655,2025-11-11,C01031,P013,Online,TVs,4K OLED TV 65,0.15,2040.0,1800.0,1,2040.0,1800.0,240.0
211656,2025-08-24,C00062,P015,In‑Store,Audio,Bluetooth Speaker,0.1,162.0,110.0,4,648.0,440.0,208.0
211657,2025-11-16,C00024,P015,In‑Store,Audio,Bluetooth Speaker,0.05,171.0,110.0,3,513.0,330.0,183.0
211658,2025-08-03,C00605,P020,Online,Accessories,Wireless Charger,0.0,60.0,32.0,6,360.0,192.0,168.0
211659,2025-05-16,C00738,P021,In‑Store,Accessories,Phone Case,0.05,33.25,12.0,1,33.25,12.0,21.25
211660,2025-07-10,C00823,P002,Online,Computers,Laptop Air 13,0.05,1330.0,1050.0,1,1330.0,1050.0,280.0
211661,2025-03-04,C01043,P015,In‑Store,Audio,Bluetooth Speaker,0.0,180.0,110.0,1,180.0,110.0,70.0
211662,2025-05-23,C01007,P005,Online,Phones,Smartphone X,0.05,1140.0,820.0,1,1140.0,820.0,320.0
211663,2025-10-29,C00080,P024,Online,Networking,Mesh Wi‑Fi 2‑Pack,0.0,380.0,260.0,1,380.0,260.0,120.0
211664,2025-05-10,C00039,P007,Online,Phones,Smartphone Ultra,0.05,1377.5,980.0,1,1377.5,980.0,397.5
211665,2025-02-26,C00312,P026,In‑Store,Gaming,Controller,0.0,80.0,45.0,1,80.0,45.0,35.0
211666,2025-08-12,C00314,P021,In‑Store,Accessories,Phone Case,0.05,33.25,12.0,6,199.5,72.0,127.5
211667,2025-09-01,C00346,P014,In‑Store,Audio,Noise Cancelling Headphones,0.05,332.5,220.0,2,665.0,440.0,225.0
211668,2025-10-29,C00130,P019,In‑Store,Accessories,USB-C Hub,0.0,55.0,28.0,4,220.0,112.0,108.0
211669,2025-06-15,C00574,P015,Online,Audio,Bluetooth Speaker,0.0,180.0,110.0,1,180.0,110.0,70.0
211670,2025-05-21,C00120,P018,In‑Store,Accessories,Mechanical Keyboard,0.0,150.0,85.0,1,150.0,85.0,65.0
211671,2025-09-15,C00422,P011,In‑Store,TVs,4K LED TV 65,0.0,1300.0,950.0,1,1300.0,950.0,350.0
211672,2025-09-05,C01131,P005,Online,Phones,Smartphone X,0.0,1200.0,820.0,1,1200.0,820.0,380.0
211673,2025-09-21,C00956,P024,In‑Store,Networking,Mesh Wi‑Fi 2‑Pack,0.1,342.0,260.0,2,684.0,520.0,164.0
211674,2025-01-01,C01006,P017,In‑Store,Accessories,Wireless Mouse,0.05,38.0,18.0,5,190.0,90.0,100.0
211675,2025-10-05,C00730,P019,Online,Accessories,USB-C Hub,0.1,49.5,28.0,3,148.5,84.0,64.5
211676,2025-01-18,C00394,P012,In‑Store,TVs,4K OLED TV 55,0.0,1600.0,1200.0,1,1600.0,1200.0,400.0
211677,2025-06-13,C00331,P012,Online,TVs,4K OLED TV 55,0.0,1600.0,1200.0,1,1600.0,1200.0,400.0
211678,2025-10-05,C00373,P023,Online,Networking,Wi‑Fi Router AX,0.1,198.0,145.0,4,792.0,580.0,212.0
211679,2025-04-03,C00134,P018,Online,Accessories,Mechanical Keyboard,0.0,150.0,85.0,2,300.0,170.0,130.0
211680,2025-08-16,C00207,P024,In‑Store,Networking,Mesh Wi‑Fi 2‑Pack,0.0,380.0,260.0,1,380.0,260.0,120.0
211681,2025-12-03,C00365,P023,In‑Store,Networking,Wi‑Fi Router AX,0.0,220.0,145.0,1,220.0,145.0,75.0
211682,2025-09-13,C00324,P017,Online,Accessories,Wireless Mouse,0.0,40.0,18.0,2,80.0,36.0,44.0
211683,2025-08-29,C00869,P009,Online,Tablets,Tablet Pro 13,0.0,1100.0,770.0,1,1100.0,770.0,330.0
211684,2025-08-10,C00845,P019,Online,Accessories,USB-C Hub,0.0,55.0,28.0,2,110.0,56.0,54.0
211685,2025-08-03,C00964,P012,Online,TVs,4K OLED TV 55,0.1,1440.0,1200.0,1,1440.0,1200.0,240.0
211686,2025-03-28,C00426,P018,Online,Accessories,Mechanical Keyboard,0.0,150.0,85.0,1,150.0,85.0,65.0
211687,2025-05-02,C01082,P021,In‑Store,Accessories,Phone Case,0.05,33.25,12.0,4,133.0,48.0,85.0
211688,2025-01-27,C00891,P023,In‑Store,Networking,Wi‑Fi Router AX,0.0,220.0,145.0,2,440.0,290.0,150.0
211689,2025-09-16,C00676,P019,Online,Accessories,USB-C Hub,0.1,49.5,28.0,4,198.0,112.0,86.0
211690,2025-06-10,C00037,P017,Online,Accessories,Wireless Mouse,0.0,40.0,18.0,2,80.0,36.0,44.0
211691,2025-08-21,C00128,P013,Online,TVs,4K OLED TV 65,0.15,2040.0,1800.0,1,2040.0,1800.0,240.0
211692,2025-11-05,C00781,P021,In‑Store,Accessories,Phone Case,0.0,35.0,12.0,5,175.0,60.0,115.0
211693,2025-03-24,C00297,P018,Online,Accessories,Mechanical Keyboard,0.0,150.0,85.0,1,150.0,85.0,65.0
211694,2025-03-13,C00046,P019,In‑Store,Accessories,USB-C Hub,0.0,55.0,28.0,6,330.0,168.0,162.0
211695,2025-11-27,C00548,P008,Online,Tablets,Tablet 11,0.0,750.0,520.0,1,750.0,520.0,230.0
211696,2025-09-09,C00423,P022,Online,Accessories,HDMI Cable,0.05,23.75,8.0,3,71.25,24.0,47.25
211697,2025-04-15,C00971,P012,In‑Store,TVs,4K OLED TV 55,0.05,1520.0,1200.0,1,1520.0,1200.0,320.0
211698,2025-04-11,C00069,P003,In‑Store,Computers,Gaming Desktop,0.1,1980.0,1650.0,1,1980.0,1650.0,330.0
211699,2025-06-24,C00085,P003,Online,Computers,Gaming Desktop,0.15,1870.0,1650.0,1,1870.0,1650.0,220.0
211700,2025-07-14,C01194,P017,Online,Accessories,Wireless Mouse,0.0,40.0,18.0,4,160.0,72.0,88.0
211701,2025-08-29,C01064,P003,Online,Computers,Gaming Desktop,0.1,1980.0,1650.0,1,1980.0,1650.0,330.0
211702,2025-04-02,C00922,P018,Online,Accessories,Mechanical Keyboard,0.0,150.0,85.0,1,150.0,85.0,65.0
211703,2025-04-24,C00282,P004,Online,Computers,2-in-1 Convertible 13,0.05,1187.5,950.0,2,2375.0,1900.0,475.0
211704,2025-07-28,C00236,P021,Online,Accessories,Phone Case,0.0,35.0,12.0,2,70.0,24.0,46.0
211705,2025-06-13,C00324,P014,Online,Audio,Noise Cancelling Headphones,0.0,350.0,220.0,1,350.0,220.0,130.0
211706,2025-11-19,C01018,P002,Online,Computers,Laptop Air 13,0.0,1400.0,1050.0,1,1400.0,1050.0,350.0
211707,2025-04-05,C00126,P018,Online,Accessories,Mechanical Keyboard,0.1,135.0,85.0,1,135.0,85.0,50.0
211708,2025-06-09,C00432,P007,In‑Store,Phones,Smartphone Ultra,0.1,1305.0,980.0,2,2610.0,1960.0,650.0
211709,2025-07-13,C00418,P002,Online,Computers,Laptop Air 13,0.1,1260.0,1050.0,1,1260.0,1050.0,210.0
211710,2025-09-13,C01052,P023,In‑Store,Networking,Wi‑Fi Router AX,0.1,198.0,145.0,1,198.0,145.0,53.0
211711,2025-11-10,C00630,P020,Online,Accessories,Wireless Charger,0.0,60.0,32.0,2,120.0,64.0,56.0
211712,2025-12-13,C00720,P023,Online,Networking,Wi‑Fi Router AX,0.0,220.0,145.0,3,660.0,435.0,225.0
211713,2025-04-04,C00233,P007,In‑Store,Phones,Smartphone Ultra,0.05,1377.5,980.0,1,1377.5,980.0,397.5
211714,2025-04-04,C00293,P015,In‑Store,Audio,Bluetooth Speaker,0.0,180.0,110.0,1,180.0,110.0,70.0
211715,2025-10-15,C00134,P002,Online,Computers,Laptop Air 13,0.05,1330.0,1050.0,1,1330.0,1050.0,280.0
211716,2025-02-14,C00848,P013,Online,TVs,4K OLED TV 65,0.0,2400.0,1800.0,1,2400.0,1800.0,600.0
211717,2025-03-30,C00199,P018,In‑Store,Accessories,Mechanical Keyboard,0.0,150.0,85.0,3,450.0,255.0,195.0
211718,2025-11-17,C01134,P022,In‑Store,Accessories,HDMI Cable,0.0,25.0,8.0,1,25.0,8.0,17.0
211719,2025-12-27,C00882,P002,Online,Computers,Laptop Air 13,0.1,1260.0,1050.0,1,1260.0,1050.0,210.0
211720,2025-06-01,C00106,P009,Online,Tablets,Tablet Pro 13,0.1,990.0,770.0,1,990.0,770.0,220.0
211721,2025-07-19,C00753,P013,Online,TVs,4K OLED TV 65,0.0,2400.0,1800.0,1,2400.0,1800.0,600.0
211722,2025-01-07,C01179,P015,In‑Store,Audio,Bluetooth Speaker,0.05,171.0,110.0,2,342.0,220.0,122.0
211723,2025-09-02,C00905,P022,In‑Store,Accessories,HDMI Cable,0.05,23.75,8.0,6,142.5,48.0,94.5
211724,2025-01-13,C00549,P011,In‑Store,TVs,4K LED TV 65,0.15,1105.0,950.0,1,1105.0,950.0,155.0
211725,2025-10-14,C01200,P003,Online,Computers,Gaming Desktop,0.0,2200.0,1650.0,1,2200.0,1650.0,550.0
211726,2025-08-12,C00966,P022,Online,Accessories,HDMI Cable,0.0,25.0,8.0,1,25.0,8.0,17.0
211727,2025-11-22,C00470,P011,In‑Store,TVs,4K LED TV 65,0.05,1235.0,950.0,1,1235.0,950.0,285.0
211728,2025-01-29,C00261,P001,Online,Computers,Laptop Pro 14,0.0,1800.0,1350.0,1,1800.0,1350.0,450.0
211729,2025-04-09,C01189,P016,In‑Store,Audio,Soundbar 3.1,0.0,420.0,300.0,2,840.0,600.0,240.0
211730,2025-11-08,C00539,P012,Online,TVs,4K OLED TV 55,0.05,1520.0,1200.0,2,3040.0,2400.0,640.0
211731,2025-02-15,C00459,P009,In‑Store,Tablets,Tablet Pro 13,0.1,990.0,770.0,1,990.0,770.0,220.0
211732,2025-02-10,C00815,P021,In‑Store,Accessories,Phone Case,0.05,33.25,12.0,2,66.5,24.0,42.5
211733,2025-02-01,C00870,P009,Online,Tablets,Tablet Pro 13,0.0,1100.0,770.0,1,1100.0,770.0,330.0
211734,2025-01-19,C01117,P003,In‑Store,Computers,Gaming Desktop,0.0,2200.0,1650.0,2,4400.0,3300.0,1100.0
211735,2025-06-09,C00915,P009,In‑Store,Tablets,Tablet Pro 13,0.0,1100.0,770.0,2,2200.0,1540.0,660.0
211736,2025-04-27,C00724,P026,Online,Gaming,Controller,0.0,80.0,45.0,2,160.0,90.0,70.0
211737,2025-01-09,C00360,P002,Online,Computers,Laptop Air 13,0.1,1260.0,1050.0,2,2520.0,2100.0,420.0
211738,2025-12-12,C00712,P003,In‑Store,Computers,Gaming Desktop,0.0,2200.0,1650.0,1,2200.0,1650.0,550.0
211739,2025-09-05,C00891,P017,In‑Store,Accessories,Wireless Mouse,0.05,38.0,18.0,3,114.0,54.0,60.0
211740,2025-08-19,C01049,P025,Online,Gaming,Game Console,0.0,650.0,480.0,1,650.0,480.0,170.0
211741,2025-02-27,C01170,P024,In‑Store,Networking,Mesh Wi‑Fi 2‑Pack,0.05,361.0,260.0,1,361.0,260.0,101.0
211742,2025-05-14,C00696,P015,Online,Audio,Bluetooth Speaker,0.05,171.0,110.0,2,342.0,220.0,122.0
211743,2025-12-03,C01079,P022,In‑Store,Accessories,HDMI Cable,0.05,23.75,8.0,1,23.75,8.0,15.75
211744,2025-07-03,C01154,P016,Online,Audio,Soundbar 3.1,0.0,420.0,300.0,1,420.0,300.0,120.0
211745,2025-12-19,C00205,P025,Online,Gaming,Game Console,0.0,650.0,480.0,1,650.0,480.0,170.0
211746,2025-04-07,C00578,P001,In‑Store,Computers,Laptop Pro 14,0.05,1710.0,1350.0,1,1710.0,1350.0,360.0
211747,2025-02-20,C01122,P017,In‑Store,Accessories,Wireless Mouse,0.15,34.0,18.0,2,68.0,36.0,32.0
211748,2025-02-14,C00910,P014,Online,Audio,Noise Cancelling Headphones,0.05,332.5,220.0,1,332.5,220.0,112.5
211749,2025-07-24,C00997,P012,In‑Store,TVs,4K OLED TV 55,0.1,1440.0,1200.0,1,1440.0,1200.0,240.0
211750,2025-05-25,C00361,P023,Online,Networking,Wi‑Fi Router AX,0.05,209.0,145.0,1,209.0,145.0,64.0
211751,2025-09-26,C00978,P025,In‑Store,Gaming,Game Console,0.0,650.0,480.0,1,650.0,480.0,170.0
211752,2025-03-08,C00017,P021,Online,Accessories,Phone Case,0.0,35.0,12.0,2,70.0,24.0,46.0
211753,2025-08-12,C00522,P005,Online,Phones,Smartphone X,0.0,1200.0,820.0,1,1200.0,820.0,380.0
211754,2025-10-24,C00897,P006,In‑Store,Phones,Smartphone Mini,0.05,855.0,620.0,2,1710.0,1240.0,470.0
211755,2025-01-11,C00665,P021,In‑Store,Accessories,Phone Case,0.05,33.25,12.0,3,99.75,36.0,63.75
211756,2025-06-26,C00899,P008,In‑Store,Tablets,Tablet 11,0.0,750.0,520.0,1,750.0,520.0,230.0
211757,2025-02-04,C01165,P019,Online,Accessories,USB-C Hub,0.0,55.0,28.0,1,55.0,28.0,27.0
211758,2025-04-13,C00882,P005,In‑Store,Phones,Smartphone X,0.0,1200.0,820.0,1,1200.0,820.0,380.0
211759,2025-09-24,C00845,P008,In‑Store,Tablets,Tablet 11,0.0,750.0,520.0,1,750.0,520.0,230.0
211760,2025-07-11,C00107,P005,Online,Phones,Smartphone X,0.05,1140.0,820.0,2,2280.0,1640.0,640.0
211761,2025-04-13,C00967,P021,Online,Accessories,Phone Case,0.05,33.25,12.0,3,99.75,36.0,63.75
211762,2025-09-09,C00749,P016,In‑Store,Audio,Soundbar 3.1,0.0,420.0,300.0,1,420.0,300.0,120.0
211763,2025-03-27,C01135,P010,In‑Store,TVs,4K LED TV 55,0.1,810.0,650.0,1,810.0,650.0,160.0
211764,2025-02-06,C01106,P013,In‑Store,TVs,4K OLED TV 65,0.0,2400.0,1800.0,2,4800.0,3600.0,1200.0
211765,2025-10-02,C00545,P006,Online,Phones,Smartphone Mini,0.1,810.0,620.0,2,1620.0,1240.0,380.0
211766,2025-05-05,C01008,P024,Online,Networking,Mesh Wi‑Fi 2‑Pack,0.15,323.0,260.0,1,323.0,260.0,63.0
211767,2025-04-21,C00676,P007,Online,Phones,Smartphone Ultra,0.1,1305.0,980.0,1,1305.0,980.0,325.0
211768,2025-02-24,C00125,P007,Online,Phones,Smartphone Ultra,0.0,1450.0,980.0,1,1450.0,980.0,470.0
211769,2025-04-11,C00867,P005,In‑Store,Phones,Smartphone X,0.15,1020.0,820.0,1,1020.0,820.0,200.0
211770,2025-05-18,C00188,P001,Online,Computers,Laptop Pro 14,0.0,1800.0,1350.0,2,3600.0,2700.0,900.0
211771,2025-08-28,C01184,P018,In‑Store,Accessories,Mechanical Keyboard,0.1,135.0,85.0,1,135.0,85.0,50.0
211772,2025-01-21,C00529,P020,In‑Store,Accessories,Wireless Charger,0.0,60.0,32.0,3,180.0,96.0,84.0
211773,2025-08-26,C00194,P011,In‑Store,TVs,4K LED TV 65,0.1,1170.0,950.0,2,2340.0,1900.0,440.0
211774,2025-01-30,C00288,P022,Online,Accessories,HDMI Cable,0.0,25.0,8.0,4,100.0,32.0,68.0
211775,2025-05-30,C00163,P014,Online,Audio,Noise Cancelling Headphones,0.05,332.5,220.0,2,665.0,440.0,225.0
211776,2025-02-16,C00055,P022,Online,Accessories,HDMI Cable,0.0,25.0,8.0,1,25.0,8.0,17.0
211777,2025-05-22,C01092,P005,Online,Phones,Smartphone X,0.0,1200.0,820.0,2,2400.0,1640.0,760.0
211778,2025-09-14,C01196,P008,In‑Store,Tablets,Tablet 11,0.05,712.5,520.0,1,712.5,520.0,192.5
211779,2025-04-29,C00359,P003,In‑Store,Computers,Gaming Desktop,0.0,2200.0,1650.0,1,2200.0,1650.0,550.0
