CheckInID,MemberID,ClassID,CheckInDate,DurationMinutes
CHK03708,MB0406,C03,2024-06-21,60
CHK03709,MB0284,C04,2024-06-09,60
CHK03710,MB0319,C03,2024-07-19,75
CHK03711,MB0541,C08,2024-03-05,90
CHK03712,MB0545,C08,2024-09-30,60
CHK03713,MB0792,C06,2024-05-07,45
CHK03714,MB0061,C02,2024-11-01,90
CHK03715,MB0668,C05,2024-06-15,30
CHK03716,MB0260,C05,2024-06-30,90
CHK03717,MB0654,C05,2024-04-16,30
CHK03718,MB0412,C02,2024-07-14,90
CHK03719,MB0182,C01,2024-10-28,90
CHK03720,MB0642,C08,2024-03-12,90
CHK03721,MB0272,C02,2024-05-15,45
CHK03722,MB0334,C07,2024-09-15,60
CHK03723,MB0713,C01,2024-02-15,90
CHK03724,MB0113,C07,2024-12-10,30
CHK03725,MB0225,C02,2024-11-14,75
CHK03726,MB0393,C06,2024-07-10,90
CHK03727,MB0757,C06,2024-07-04,75
CHK03728,MB0483,C07,2024-02-14,75
CHK03729,MB0648,C05,2024-12-04,30
CHK03730,MB0275,C03,2024-01-07,30
CHK03731,MB0409,C07,2024-03-28,90
CHK03732,MB0284,C04,2024-04-17,60
CHK03733,MB0665,C04,2024-05-08,60
CHK03734,MB0440,C05,2024-05-25,30
CHK03735,MB0637,C05,2024-07-14,30
CHK03736,MB0195,C02,2024-10-07,75
CHK03737,MB0721,C08,2024-06-30,90
CHK03738,MB0552,C06,2024-02-19,75
CHK03739,MB0731,C03,2024-07-22,45
CHK03740,MB0537,C08,2024-08-27,45
CHK03741,MB0027,C08,2024-07-25,75
CHK03742,MB0119,C07,2024-04-04,75
CHK03743,MB0536,C03,2024-03-08,60
CHK03744,MB0139,C03,2024-01-29,90
CHK03745,MB0273,C07,2024-06-10,30
CHK03746,MB0694,C01,2024-07-26,30
CHK03747,MB0262,C02,2024-08-23,60
CHK03748,MB0235,C08,2024-05-09,45
CHK03749,MB0535,C06,2024-05-07,60
CHK03750,MB0689,C07,2024-07-19,60
CHK03751,MB0574,C07,2024-01-21,30
CHK03752,MB0194,C02,2024-06-24,30
CHK03753,MB0616,C05,2024-07-26,75
CHK03754,MB0222,C06,2024-08-18,30
CHK03755,MB0267,C06,2024-12-18,60
CHK03756,MB0069,C06,2024-02-25,90
CHK03757,MB0045,C07,2024-05-02,60
CHK03758,MB0347,C05,2024-07-13,45
CHK03759,MB0156,C01,2024-06-10,90
CHK03760,MB0587,C07,2024-04-30,45
CHK03761,MB0522,C04,2024-07-27,45
CHK03762,MB0492,C04,2024-09-18,75
CHK03763,MB0570,C03,2024-12-24,45
CHK03764,MB0173,C06,2024-12-03,75
CHK03765,MB0592,C05,2024-10-31,60
CHK03766,MB0238,C05,2024-10-05,90
CHK03767,MB0094,C07,2024-10-16,60
CHK03768,MB0776,C02,2024-08-26,60
CHK03769,MB0242,C03,2024-05-27,30
CHK03770,MB0368,C06,2024-12-13,60
CHK03771,MB0431,C05,2024-12-17,60
CHK03772,MB0268,C03,2024-07-31,45
CHK03773,MB0101,C07,2024-12-07,75
CHK03774,MB0452,C05,2024-09-10,90
CHK03775,MB0352,C07,2024-03-12,30
CHK03776,MB0179,C01,2024-12-25,45
CHK03777,MB0051,C07,2024-06-30,75
CHK03778,MB0264,C07,2024-11-16,30
CHK03779,MB0710,C05,2024-12-10,45
CHK03780,MB0573,C05,2024-07-20,75
CHK03781,MB0420,C04,2024-11-29,90
CHK03782,MB0573,C05,2024-04-18,30
CHK03783,MB0037,C05,2024-04-06,30
CHK03784,MB0403,C04,2024-11-05,60
CHK03785,MB0146,C06,2024-11-10,75
CHK03786,MB0431,C06,2024-03-04,75
CHK03787,MB0688,C04,2024-06-30,75
CHK03788,MB0797,C08,2024-01-18,30
CHK03789,MB0465,C05,2024-02-09,30
CHK03790,MB0113,C02,2024-03-11,90
CHK03791,MB0228,C06,2024-01-30,75
CHK03792,MB0490,C08,2024-04-08,30
CHK03793,MB0078,C04,2024-04-26,60
CHK03794,MB0750,C03,2024-06-21,30
CHK03795,MB0731,C04,2024-12-09,75
CHK03796,MB0773,C03,2024-10-26,60
CHK03797,MB0256,C03,2024-10-27,45
CHK03798,MB0713,C03,2024-06-10,75
CHK03799,MB0265,C01,2024-11-15,45
CHK03800,MB0129,C03,2024-09-19,45
CHK03801,MB0428,C06,2024-02-08,45
CHK03802,MB0493,C05,2024-11-23,90
CHK03803,MB0141,C02,2024-08-28,45
CHK03804,MB0459,C03,2024-01-20,75
CHK03805,MB0326,C04,2024-09-17,90
CHK03806,MB0085,C02,2024-08-14,75
CHK03807,MB0316,C05,2024-02-24,60
CHK03808,MB0081,C04,2024-08-24,90
CHK03809,MB0677,C06,2024-01-19,45
CHK03810,MB0314,C05,2024-01-24,30
CHK03811,MB0034,C08,2024-07-24,90
CHK03812,MB0687,C06,2024-02-05,30
CHK03813,MB0597,C05,2024-08-26,30
CHK03814,MB0251,C05,2024-05-30,45
CHK03815,MB0406,C07,2024-11-06,75
CHK03816,MB0788,C07,2024-08-21,90
CHK03817,MB0541,C02,2024-10-29,75
CHK03818,MB0134,C03,2024-01-09,30
CHK03819,MB0499,C05,2024-02-02,60
CHK03820,MB0655,C07,2024-04-01,30
CHK03821,MB0330,C08,2024-09-29,90
CHK03822,MB0272,C07,2024-10-18,45
CHK03823,MB0431,C02,2024-03-26,75
CHK03824,MB0216,C05,2024-03-07,60
CHK03825,MB0799,C06,2024-01-29,30
CHK03826,MB0705,C01,2024-04-21,60
CHK03827,MB0793,C07,2024-04-10,75
CHK03828,MB0025,C07,2024-02-27,30
CHK03829,MB0220,C01,2024-03-19,90
CHK03830,MB0768,C04,2024-10-25,45
CHK03831,MB0373,C05,2024-03-14,45
CHK03832,MB0763,C01,2024-07-07,90
CHK03833,MB0767,C02,2024-04-09,30
CHK03834,MB0147,C06,2024-08-09,60
CHK03835,MB0704,C04,2024-06-19,75
CHK03836,MB0505,C03,2024-10-25,90
CHK03837,MB0607,C08,2024-02-20,45
CHK03838,MB0399,C08,2024-10-10,90
CHK03839,MB0394,C08,2024-07-29,30
CHK03840,MB0136,C03,2024-01-14,90
CHK03841,MB0415,C05,2024-06-23,30
CHK03842,MB0591,C08,2024-10-09,45
CHK03843,MB0547,C06,2024-08-15,90
CHK03844,MB0042,C05,2024-12-16,60
CHK03845,MB0319,C05,2024-05-18,45
CHK03846,MB0182,C04,2024-11-02,90
CHK03847,MB0206,C05,2024-08-07,90
CHK03848,MB0260,C01,2024-10-21,75
CHK03849,MB0796,C03,2024-06-12,45
CHK03850,MB0522,C03,2024-06-10,90
CHK03851,MB0739,C06,2024-11-17,75
CHK03852,MB0414,C08,2024-10-27,30
CHK03853,MB0470,C04,2024-10-03,75
CHK03854,MB0464,C08,2024-07-31,60
CHK03855,MB0215,C07,2024-01-26,30
CHK03856,MB0615,C05,2024-06-01,75
CHK03857,MB0731,C03,2024-12-20,45
CHK03858,MB0429,C05,2024-07-19,60
CHK03859,MB0529,C04,2024-05-24,45
CHK03860,MB0781,C02,2024-11-01,30
CHK03861,MB0558,C08,2024-07-12,75
CHK03862,MB0733,C07,2024-06-17,60
CHK03863,MB0037,C07,2024-06-03,30
CHK03864,MB0113,C08,2024-03-19,30
CHK03865,MB0160,C04,2024-01-02,75
CHK03866,MB0754,C03,2024-04-01,30
CHK03867,MB0635,C05,2024-01-21,30
CHK03868,MB0664,C02,2024-05-24,30
CHK03869,MB0692,C07,2024-04-18,30
CHK03870,MB0105,C06,2024-12-21,75
CHK03871,MB0631,C08,2024-03-06,30
CHK03872,MB0435,C07,2024-06-14,75
CHK03873,MB0088,C01,2024-08-02,60
CHK03874,MB0503,C06,2024-11-12,30
CHK03875,MB0703,C02,2024-09-07,45
CHK03876,MB0408,C04,2024-07-06,90
CHK03877,MB0256,C07,2024-06-15,60
CHK03878,MB0342,C04,2024-04-22,30
CHK03879,MB0561,C01,2024-06-19,75
CHK03880,MB0782,C07,2024-03-25,60
CHK03881,MB0706,C08,2024-12-14,90
CHK03882,MB0314,C08,2024-05-31,30
CHK03883,MB0263,C05,2024-01-10,90
CHK03884,MB0501,C04,2024-12-12,45
CHK03885,MB0651,C03,2024-06-01,75
CHK03886,MB0084,C04,2024-08-03,45
CHK03887,MB0084,C07,2024-10-10,45
CHK03888,MB0581,C08,2024-09-09,60
CHK03889,MB0290,C08,2024-11-26,90
CHK03890,MB0535,C08,2024-05-30,45
CHK03891,MB0467,C02,2024-01-29,75
CHK03892,MB0472,C07,2024-10-31,90
CHK03893,MB0796,C05,2024-01-09,60
CHK03894,MB0061,C08,2024-01-16,45
CHK03895,MB0473,C04,2024-02-28,60
CHK03896,MB0656,C06,2024-06-16,90
CHK03897,MB0464,C06,2024-09-19,30
CHK03898,MB0686,C05,2024-05-23,30
CHK03899,MB0212,C03,2024-11-08,90
CHK03900,MB0415,C02,2024-07-02,75
CHK03901,MB0142,C01,2024-04-14,60
CHK03902,MB0026,C07,2024-04-10,30
CHK03903,MB0124,C06,2024-09-05,60
CHK03904,MB0593,C04,2024-08-25,60
CHK03905,MB0702,C07,2024-12-27,45
CHK03906,MB0730,C03,2024-12-07,60
CHK03907,MB0216,C05,2024-11-23,60
CHK03908,MB0151,C02,2024-10-29,60
CHK03909,MB0295,C08,2024-02-26,60
CHK03910,MB0545,C04,2024-06-15,30
CHK03911,MB0699,C08,2024-10-22,45
CHK03912,MB0510,C07,2024-01-16,90
CHK03913,MB0169,C04,2024-07-29,30
CHK03914,MB0010,C07,2024-12-17,75
CHK03915,MB0087,C01,2024-07-14,30
CHK03916,MB0265,C08,2024-11-18,45
CHK03917,MB0591,C08,2024-05-02,60
CHK03918,MB0045,C04,2024-06-18,45
CHK03919,MB0172,C05,2024-11-02,90
CHK03920,MB0266,C02,2024-01-04,60
CHK03921,MB0464,C05,2024-07-11,60
CHK03922,MB0790,C02,2024-04-30,90
CHK03923,MB0044,C02,2024-05-01,60
CHK03924,MB0334,C04,2024-07-14,45
CHK03925,MB0291,C06,2024-01-01,90
CHK03926,MB0364,C01,2024-08-13,30
CHK03927,MB0220,C05,2024-06-15,75
CHK03928,MB0659,C05,2024-04-14,75
CHK03929,MB0679,C03,2024-06-19,75
CHK03930,MB0518,C06,2024-02-22,60
CHK03931,MB0383,C01,2024-03-26,45
CHK03932,MB0174,C05,2024-02-15,60
CHK03933,MB0261,C06,2024-03-26,30
CHK03934,MB0677,C03,2024-03-12,60
CHK03935,MB0300,C05,2024-03-05,75
CHK03936,MB0533,C06,2024-05-16,45
CHK03937,MB0373,C06,2024-01-24,90
CHK03938,MB0680,C08,2024-10-15,45
CHK03939,MB0771,C06,2024-08-16,45
CHK03940,MB0267,C07,2024-06-25,60
CHK03941,MB0752,C02,2024-01-30,45
CHK03942,MB0695,C08,2024-10-07,90
CHK03943,MB0028,C07,2024-05-27,45
CHK03944,MB0224,C05,2024-11-04,75
CHK03945,MB0730,C01,2024-06-26,45
CHK03946,MB0320,C01,2024-10-31,60
CHK03947,MB0461,C02,2024-06-25,75
CHK03948,MB0267,C06,2024-09-05,90
CHK03949,MB0677,C06,2024-11-08,45
CHK03950,MB0536,C08,2024-10-26,45
CHK03951,MB0250,C05,2024-05-10,45
CHK03952,MB0574,C04,2024-02-08,45
CHK03953,MB0631,C06,2024-03-15,90
CHK03954,MB0574,C07,2024-09-17,75
CHK03955,MB0497,C06,2024-04-27,30
CHK03956,MB0424,C04,2024-07-01,90
CHK03957,MB0598,C06,2024-08-26,75
CHK03958,MB0328,C05,2024-04-06,75
CHK03959,MB0762,C03,2024-07-07,75
CHK03960,MB0609,C02,2024-02-22,30
CHK03961,MB0520,C08,2024-03-19,60
CHK03962,MB0286,C08,2024-08-25,60
CHK03963,MB0402,C07,2024-12-29,45
CHK03964,MB0748,C05,2024-10-27,90
CHK03965,MB0726,C02,2024-03-01,45
CHK03966,MB0333,C04,2024-02-10,30
CHK03967,MB0780,C05,2024-11-15,60
CHK03968,MB0639,C06,2024-12-19,75
CHK03969,MB0406,C05,2024-05-28,45
CHK03970,MB0381,C08,2024-09-16,90
CHK03971,MB0140,C01,2024-07-19,45
CHK03972,MB0244,C05,2024-05-01,30
CHK03973,MB0564,C06,2024-04-29,60
CHK03974,MB0464,C06,2024-07-22,75
CHK03975,MB0350,C07,2024-03-26,90
CHK03976,MB0529,C04,2024-11-21,75
CHK03977,MB0643,C02,2024-01-22,60
CHK03978,MB0123,C02,2024-11-27,45
CHK03979,MB0749,C01,2024-02-02,45
CHK03980,MB0736,C03,2024-04-24,90
CHK03981,MB0783,C07,2024-11-08,60
CHK03982,MB0393,C04,2024-06-27,45
CHK03983,MB0774,C01,2024-11-21,60
CHK03984,MB0665,C02,2024-07-15,90
CHK03985,MB0734,C07,2024-05-08,75
CHK03986,MB0209,C05,2024-09-11,45
CHK03987,MB0725,C04,2024-11-01,75
CHK03988,MB0712,C06,2024-12-13,30
CHK03989,MB0023,C08,2024-04-19,45
CHK03990,MB0421,C02,2024-09-26,90
CHK03991,MB0115,C04,2024-12-21,75
CHK03992,MB0203,C02,2024-09-12,75
CHK03993,MB0787,C06,2024-07-17,60
CHK03994,MB0503,C02,2024-02-09,30
CHK03995,MB0669,C04,2024-10-06,90
CHK03996,MB0141,C06,2024-06-06,30
CHK03997,MB0332,C05,2024-10-01,90
CHK03998,MB0413,C05,2024-07-22,30
CHK03999,MB0538,C06,2024-06-17,90
CHK04000,MB0286,C05,2024-12-01,90
CHK04001,MB0456,C07,2024-05-26,30
CHK04002,MB0477,C05,2024-07-01,90
CHK04003,MB0300,C08,2024-11-10,30
CHK04004,MB0766,C02,2024-02-26,30
CHK04005,MB0351,C06,2024-10-30,90
CHK04006,MB0314,C03,2024-06-03,60
CHK04007,MB0255,C01,2024-07-07,30
CHK04008,MB0599,C05,2024-08-09,45
CHK04009,MB0186,C01,2024-02-01,45
CHK04010,MB0774,C01,2024-06-13,45
CHK04011,MB0324,C03,2024-11-08,75
CHK04012,MB0424,C03,2024-02-02,45
CHK04013,MB0779,C06,2024-03-04,75
CHK04014,MB0756,C04,2024-11-22,75
CHK04015,MB0399,C07,2024-10-19,60
CHK04016,MB0630,C07,2024-05-03,90
CHK04017,MB0709,C07,2024-01-30,30
CHK04018,MB0781,C03,2024-08-29,30
CHK04019,MB0732,C08,2024-08-29,45
CHK04020,MB0120,C08,2024-03-21,45
CHK04021,MB0085,C03,2024-05-19,90
CHK04022,MB0763,C04,2024-06-07,90
CHK04023,MB0770,C07,2024-12-25,30
CHK04024,MB0260,C03,2024-02-21,60
CHK04025,MB0674,C08,2024-09-05,45
CHK04026,MB0249,C04,2024-04-28,60
CHK04027,MB0795,C02,2024-12-19,30
CHK04028,MB0663,C01,2024-01-31,45
CHK04029,MB0415,C04,2024-09-09,60
CHK04030,MB0765,C08,2024-04-28,60
CHK04031,MB0086,C03,2024-12-07,90
CHK04032,MB0081,C04,2024-09-19,90
CHK04033,MB0093,C06,2024-10-09,60
CHK04034,MB0480,C01,2024-05-30,60
CHK04035,MB0181,C07,2024-01-29,75
CHK04036,MB0336,C06,2024-09-19,45
CHK04037,MB0237,C05,2024-02-27,90
CHK04038,MB0510,C05,2024-12-05,60
CHK04039,MB0124,C02,2024-12-31,30
CHK04040,MB0006,C01,2024-09-26,90
CHK04041,MB0765,C02,2024-09-01,75
CHK04042,MB0101,C08,2024-02-17,75
CHK04043,MB0378,C03,2024-12-25,30
CHK04044,MB0712,C04,2024-01-06,45
CHK04045,MB0001,C04,2024-12-21,30
CHK04046,MB0744,C03,2024-12-25,75
CHK04047,MB0641,C01,2024-07-04,45
CHK04048,MB0643,C02,2024-12-11,30
CHK04049,MB0123,C06,2024-12-25,75
CHK04050,MB0140,C04,2024-12-22,60
CHK04051,MB0256,C05,2024-06-19,30
CHK04052,MB0317,C06,2024-09-01,75
CHK04053,MB0352,C07,2024-01-29,60
CHK04054,MB0356,C07,2024-10-29,45
CHK04055,MB0381,C02,2024-04-18,45
CHK04056,MB0637,C06,2024-05-21,30
CHK04057,MB0317,C03,2024-02-19,90
CHK04058,MB0750,C06,2024-04-24,75
CHK04059,MB0779,C04,2024-09-12,90
CHK04060,MB0513,C05,2024-01-31,45
CHK04061,MB0253,C05,2024-02-29,60
CHK04062,MB0032,C08,2024-01-24,30
CHK04063,MB0077,C08,2024-04-29,30
CHK04064,MB0588,C05,2024-06-16,45
CHK04065,MB0511,C06,2024-05-20,90
CHK04066,MB0256,C08,2024-02-04,75
CHK04067,MB0080,C05,2024-07-15,75
CHK04068,MB0297,C03,2024-02-22,75
CHK04069,MB0022,C05,2024-01-06,60
CHK04070,MB0488,C06,2024-05-07,45
CHK04071,MB0466,C07,2024-01-15,90
CHK04072,MB0410,C05,2024-07-19,60
CHK04073,MB0372,C04,2024-10-15,90
CHK04074,MB0422,C07,2024-10-14,90
CHK04075,MB0302,C06,2024-01-03,45
CHK04076,MB0036,C08,2024-04-15,90
CHK04077,MB0686,C02,2024-03-19,75
CHK04078,MB0773,C02,2024-03-28,60
CHK04079,MB0020,C06,2024-04-22,45
CHK04080,MB0109,C02,2024-07-12,30
CHK04081,MB0648,C02,2024-03-15,30
CHK04082,MB0357,C07,2024-06-20,90
CHK04083,MB0667,C03,2024-09-04,90
CHK04084,MB0471,C04,2024-07-20,90
CHK04085,MB0604,C03,2024-12-27,30
CHK04086,MB0232,C01,2024-06-12,30
CHK04087,MB0023,C08,2024-04-29,45
CHK04088,MB0157,C05,2024-06-30,60
CHK04089,MB0110,C06,2024-09-05,90
CHK04090,MB0327,C08,2024-07-26,45
CHK04091,MB0413,C02,2024-11-04,75
CHK04092,MB0279,C08,2024-04-09,75
CHK04093,MB0576,C01,2024-02-27,60
CHK04094,MB0667,C08,2024-02-01,60
CHK04095,MB0161,C02,2024-06-16,90
CHK04096,MB0792,C08,2024-01-05,90
CHK04097,MB0401,C08,2024-02-15,60
CHK04098,MB0693,C07,2024-11-17,75
CHK04099,MB0644,C01,2024-07-04,60
CHK04100,MB0302,C03,2024-11-01,30
CHK04101,MB0649,C04,2024-01-13,45
CHK04102,MB0679,C08,2024-09-09,45
CHK04103,MB0167,C06,2024-04-25,30
CHK04104,MB0484,C04,2024-05-11,90
CHK04105,MB0295,C05,2024-07-25,90
CHK04106,MB0335,C05,2024-02-29,45
CHK04107,MB0635,C08,2024-05-18,30
CHK04108,MB0352,C03,2024-01-11,30
CHK04109,MB0113,C04,2024-12-03,90
CHK04110,MB0240,C05,2024-04-28,30
CHK04111,MB0749,C02,2024-02-18,75
CHK04112,MB0616,C06,2024-11-02,45
CHK04113,MB0312,C06,2024-01-09,45
CHK04114,MB0390,C08,2024-05-23,60
CHK04115,MB0263,C03,2024-09-12,75
CHK04116,MB0032,C04,2024-03-19,75
CHK04117,MB0474,C02,2024-08-28,60
CHK04118,MB0145,C06,2024-04-01,45
CHK04119,MB0254,C03,2024-05-29,30
CHK04120,MB0104,C03,2024-01-08,30
CHK04121,MB0318,C02,2024-04-13,60
CHK04122,MB0077,C03,2024-02-04,30
CHK04123,MB0382,C08,2024-08-16,75
CHK04124,MB0072,C05,2024-08-29,60
CHK04125,MB0290,C02,2024-05-10,90
CHK04126,MB0519,C04,2024-03-27,90
CHK04127,MB0650,C04,2024-11-07,30
CHK04128,MB0532,C07,2024-06-15,90
CHK04129,MB0159,C07,2024-07-02,90
CHK04130,MB0706,C06,2024-11-26,75
CHK04131,MB0139,C05,2024-03-05,45
CHK04132,MB0576,C07,2024-11-25,45
CHK04133,MB0793,C08,2024-07-11,30
CHK04134,MB0508,C02,2024-07-06,45
CHK04135,MB0659,C04,2024-06-07,90
CHK04136,MB0250,C01,2024-10-10,30
CHK04137,MB0321,C04,2024-06-06,30
CHK04138,MB0355,C08,2024-01-17,30
CHK04139,MB0463,C08,2024-02-06,90
CHK04140,MB0720,C06,2024-09-27,45
CHK04141,MB0090,C02,2024-09-19,75
CHK04142,MB0270,C07,2024-05-07,60
CHK04143,MB0591,C04,2024-02-02,60
CHK04144,MB0685,C02,2024-03-17,75
CHK04145,MB0215,C08,2024-07-21,60
CHK04146,MB0587,C01,2024-05-11,90
CHK04147,MB0779,C02,2024-06-24,60
CHK04148,MB0051,C02,2024-05-26,30
CHK04149,MB0078,C01,2024-12-07,90
CHK04150,MB0313,C04,2024-02-05,45
CHK04151,MB0044,C08,2024-08-07,60
CHK04152,MB0309,C06,2024-06-09,30
CHK04153,MB0206,C04,2024-03-07,30
CHK04154,MB0165,C05,2024-08-12,45
CHK04155,MB0180,C04,2024-02-12,75
CHK04156,MB0619,C06,2024-01-05,30
CHK04157,MB0659,C08,2024-05-10,45
CHK04158,MB0584,C01,2024-10-29,60
CHK04159,MB0586,C03,2024-12-17,60
CHK04160,MB0634,C04,2024-01-13,30
CHK04161,MB0244,C07,2024-12-02,90
CHK04162,MB0636,C08,2024-03-06,75
CHK04163,MB0670,C03,2024-05-27,90
CHK04164,MB0283,C01,2024-04-20,90
CHK04165,MB0483,C01,2024-05-08,30
CHK04166,MB0280,C07,2024-02-21,75
CHK04167,MB0072,C04,2024-03-12,30
CHK04168,MB0101,C02,2024-07-12,45
CHK04169,MB0054,C07,2024-07-21,75
CHK04170,MB0553,C08,2024-03-13,75
CHK04171,MB0682,C02,2024-04-08,75
CHK04172,MB0591,C05,2024-03-20,75
CHK04173,MB0431,C08,2024-12-16,45
CHK04174,MB0091,C01,2024-07-19,90
CHK04175,MB0084,C07,2024-08-30,45
CHK04176,MB0787,C05,2024-07-23,60
CHK04177,MB0427,C08,2024-05-21,30
CHK04178,MB0131,C05,2024-05-01,30
CHK04179,MB0245,C01,2024-08-02,60
CHK04180,MB0181,C08,2024-12-20,60
CHK04181,MB0405,C02,2024-03-31,30
CHK04182,MB0799,C03,2024-03-20,30
CHK04183,MB0088,C01,2024-04-24,75
CHK04184,MB0656,C02,2024-06-20,60
CHK04185,MB0257,C05,2024-02-02,30
CHK04186,MB0401,C08,2024-04-08,45
CHK04187,MB0093,C08,2024-01-12,90
CHK04188,MB0630,C02,2024-01-18,90
CHK04189,MB0164,C05,2024-11-08,75
CHK04190,MB0626,C02,2024-07-12,60
CHK04191,MB0021,C08,2024-10-04,30
CHK04192,MB0530,C01,2024-10-13,30
CHK04193,MB0364,C03,2024-08-17,90
CHK04194,MB0329,C05,2024-11-13,90
CHK04195,MB0556,C02,2024-04-18,60
CHK04196,MB0557,C01,2024-10-17,75
CHK04197,MB0178,C05,2024-10-19,75
CHK04198,MB0452,C03,2024-01-04,60
CHK04199,MB0603,C05,2024-02-28,30
CHK04200,MB0346,C07,2024-11-16,75
CHK04201,MB0471,C05,2024-09-19,90
CHK04202,MB0102,C06,2024-08-01,45
CHK04203,MB0430,C04,2024-01-09,30
CHK04204,MB0362,C01,2024-08-19,90
CHK04205,MB0426,C06,2024-09-08,90
CHK04206,MB0535,C07,2024-10-15,45
CHK04207,MB0294,C01,2024-02-23,45
CHK04208,MB0768,C07,2024-04-22,75
CHK04209,MB0258,C08,2024-09-05,90
CHK04210,MB0135,C01,2024-12-26,45
CHK04211,MB0729,C04,2024-03-17,90
CHK04212,MB0291,C05,2024-12-01,90
CHK04213,MB0588,C03,2024-05-16,90
CHK04214,MB0560,C03,2024-08-11,60
CHK04215,MB0709,C07,2024-10-30,60
CHK04216,MB0571,C01,2024-09-03,30
CHK04217,MB0325,C01,2024-06-22,60
CHK04218,MB0402,C01,2024-11-26,90
CHK04219,MB0154,C02,2024-12-21,90
CHK04220,MB0093,C01,2024-04-25,90
CHK04221,MB0772,C08,2024-09-26,75
CHK04222,MB0250,C03,2024-07-14,75
CHK04223,MB0797,C07,2024-07-28,90
CHK04224,MB0799,C05,2024-03-11,90
CHK04225,MB0687,C03,2024-12-06,30
CHK04226,MB0509,C01,2024-01-06,90
CHK04227,MB0659,C04,2024-12-21,90
CHK04228,MB0770,C05,2024-06-17,75
CHK04229,MB0380,C02,2024-09-08,90
CHK04230,MB0234,C05,2024-04-30,90
CHK04231,MB0750,C08,2024-09-24,30
CHK04232,MB0594,C07,2024-09-08,90
CHK04233,MB0646,C07,2024-06-08,60
CHK04234,MB0604,C02,2024-01-22,60
CHK04235,MB0755,C02,2024-12-14,30
CHK04236,MB0246,C03,2024-09-25,75
CHK04237,MB0160,C01,2024-10-13,90
CHK04238,MB0158,C04,2024-09-05,60
CHK04239,MB0156,C05,2024-02-10,90
CHK04240,MB0401,C03,2024-07-21,90
CHK04241,MB0746,C06,2024-10-08,90
CHK04242,MB0363,C05,2024-07-01,75
CHK04243,MB0719,C05,2024-12-21,75
CHK04244,MB0444,C07,2024-09-15,60
CHK04245,MB0268,C05,2024-08-19,45
CHK04246,MB0248,C03,2024-06-30,45
CHK04247,MB0015,C04,2024-06-20,45
CHK04248,MB0294,C05,2024-04-16,45
CHK04249,MB0161,C02,2024-06-24,60
CHK04250,MB0111,C03,2024-12-06,60
CHK04251,MB0401,C05,2024-03-02,60
CHK04252,MB0144,C04,2024-11-13,30
CHK04253,MB0037,C08,2024-11-09,30
CHK04254,MB0065,C01,2024-02-16,60
CHK04255,MB0688,C01,2024-07-26,60
CHK04256,MB0708,C01,2024-04-22,30
CHK04257,MB0696,C08,2024-12-01,75
CHK04258,MB0130,C03,2024-01-12,90
CHK04259,MB0675,C07,2024-06-22,60
CHK04260,MB0526,C07,2024-05-01,90
CHK04261,MB0737,C08,2024-03-11,30
CHK04262,MB0175,C06,2024-01-02,30
CHK04263,MB0298,C01,2024-05-18,45
CHK04264,MB0101,C08,2024-11-01,60
CHK04265,MB0053,C08,2024-09-05,30
CHK04266,MB0741,C08,2024-10-30,45
CHK04267,MB0743,C08,2024-10-27,75
CHK04268,MB0471,C02,2024-02-01,60
CHK04269,MB0384,C02,2024-05-16,60
CHK04270,MB0683,C02,2024-08-13,90
CHK04271,MB0691,C05,2024-12-20,90
CHK04272,MB0487,C01,2024-11-08,60
CHK04273,MB0389,C01,2024-02-14,90
CHK04274,MB0073,C05,2024-02-04,90
CHK04275,MB0043,C05,2024-11-24,75
CHK04276,MB0530,C06,2024-10-03,60
CHK04277,MB0192,C08,2024-07-02,60
CHK04278,MB0114,C06,2024-09-21,60
CHK04279,MB0391,C05,2024-01-01,90
CHK04280,MB0298,C04,2024-06-20,30
CHK04281,MB0238,C07,2024-02-23,75
CHK04282,MB0170,C05,2024-10-03,60
CHK04283,MB0780,C02,2024-02-27,90
CHK04284,MB0265,C07,2024-07-14,60
CHK04285,MB0115,C04,2024-02-22,30
CHK04286,MB0056,C08,2024-08-23,90
CHK04287,MB0630,C03,2024-12-11,45
CHK04288,MB0527,C03,2024-11-07,60
CHK04289,MB0797,C01,2024-08-13,90
CHK04290,MB0187,C01,2024-01-12,75
CHK04291,MB0407,C01,2024-12-02,30
CHK04292,MB0230,C07,2024-11-22,90
CHK04293,MB0275,C01,2024-12-21,45
CHK04294,MB0404,C04,2024-02-28,75
CHK04295,MB0461,C03,2024-10-23,30
CHK04296,MB0543,C04,2024-08-18,60
CHK04297,MB0730,C08,2024-07-05,75
CHK04298,MB0538,C02,2024-12-09,90
CHK04299,MB0747,C01,2024-04-14,30
CHK04300,MB0353,C01,2024-11-26,45
CHK04301,MB0228,C02,2024-01-18,45
CHK04302,MB0754,C08,2024-12-08,60
CHK04303,MB0119,C02,2024-10-10,45
CHK04304,MB0331,C08,2024-09-14,30
CHK04305,MB0217,C06,2024-04-30,60
CHK04306,MB0051,C04,2024-08-07,90
CHK04307,MB0049,C03,2024-12-07,60
CHK04308,MB0156,C01,2024-09-01,60
CHK04309,MB0092,C01,2024-05-24,30
CHK04310,MB0372,C04,2024-02-20,45
CHK04311,MB0578,C02,2024-12-16,30
CHK04312,MB0123,C03,2024-10-19,45
CHK04313,MB0293,C04,2024-08-15,75
CHK04314,MB0390,C01,2024-11-05,30
